date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:15:25	3004/3004	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:15:25%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Ffr%2F2023%2F05%2F15%2Fmission-prevue-en-fevrier-2024%2F	www.ffpf.org/wp-json/oembed/1.0/embedec91.json	(from https://www.ffpf.org/fr/2023/05/15/mission-prevue-en-fevrier-2024/)
08:15:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:15:25%20GMT	https://www.ffpf.org/?p=15496	www.ffpf.org/index7cb6.html	(from https://www.ffpf.org/fr/2023/05/15/mission-prevue-en-fevrier-2024/)
08:15:27	3169/3169	---MCZ	200	added ('OK')	text/xml	date:Thu,%2018%20Apr%202024%2008:15:27%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Ffr%2F2023%2F05%2F15%2Fmission-prevue-en-fevrier-2024%2F&format=xml	www.ffpf.org/wp-json/oembed/1.0/embed7b94	(from https://www.ffpf.org/fr/2023/05/15/mission-prevue-en-fevrier-2024/)
08:15:29	16669/16669	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:15:29%20GMT	https://www.ffpf.org/wp-json/wp/v2/posts/15458	www.ffpf.org/wp-json/wp/v2/posts/15458.json	(from https://www.ffpf.org/fr/2022/09/27/mission-prevue-en-fevrier-2023/)
08:15:29	900/900	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22fafe7407de11b7672382d3f97fd36af8-br%22	https://www.ffpf.org/fr/2022/09/27/mission-prevue-en-fevrier-2023/feed/	www.ffpf.org/fr/2022/09/27/mission-prevue-en-fevrier-2023/feed/index.html	(from https://www.ffpf.org/fr/2022/09/27/mission-prevue-en-fevrier-2023/)
08:15:32	2815/2815	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:15:32%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Ffr%2F2022%2F09%2F27%2Fmission-prevue-en-fevrier-2023%2F	www.ffpf.org/wp-json/oembed/1.0/embedecff.json	(from https://www.ffpf.org/fr/2022/09/27/mission-prevue-en-fevrier-2023/)
08:15:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:15:31%20GMT	https://www.ffpf.org/?p=15458	www.ffpf.org/indexbb3e.html	(from https://www.ffpf.org/fr/2022/09/27/mission-prevue-en-fevrier-2023/)
08:15:34	2976/2976	---MCZ	200	added ('OK')	text/xml	date:Thu,%2018%20Apr%202024%2008:15:34%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Ffr%2F2022%2F09%2F27%2Fmission-prevue-en-fevrier-2023%2F&format=xml	www.ffpf.org/wp-json/oembed/1.0/embed1985	(from https://www.ffpf.org/fr/2022/09/27/mission-prevue-en-fevrier-2023/)
08:15:36	19805/19805	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:15:36%20GMT	https://www.ffpf.org/wp-json/wp/v2/posts/15667	www.ffpf.org/wp-json/wp/v2/posts/15667.json	(from https://www.ffpf.org/fr/2024/02/08/mission-ffpf-2024-jour-4/)
08:15:36	843/843	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22fafe7407de11b7672382d3f97fd36af8-br%22	https://www.ffpf.org/fr/2024/02/08/mission-ffpf-2024-jour-4/feed/	www.ffpf.org/fr/2024/02/08/mission-ffpf-2024-jour-4/feed/index.html	(from https://www.ffpf.org/fr/2024/02/08/mission-ffpf-2024-jour-4/)
08:15:38	2754/2754	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:15:38%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Ffr%2F2024%2F02%2F08%2Fmission-ffpf-2024-jour-4%2F	www.ffpf.org/wp-json/oembed/1.0/embed3266.json	(from https://www.ffpf.org/fr/2024/02/08/mission-ffpf-2024-jour-4/)
08:15:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:15:39%20GMT	https://www.ffpf.org/?p=15667	www.ffpf.org/indexce50.html	(from https://www.ffpf.org/fr/2024/02/08/mission-ffpf-2024-jour-4/)
08:15:40	2925/2925	---MCZ	200	added ('OK')	text/xml	date:Thu,%2018%20Apr%202024%2008:15:40%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Ffr%2F2024%2F02%2F08%2Fmission-ffpf-2024-jour-4%2F&format=xml	www.ffpf.org/wp-json/oembed/1.0/embed64cc	(from https://www.ffpf.org/fr/2024/02/08/mission-ffpf-2024-jour-4/)
08:15:41	122888/122888	---M--	200	added ('OK')	image/jpeg	etag:%229a0572-1e008-610dd6ef6ead8%22	https://www.ffpf.org/wp-content/uploads/2024/02/14-1024x576.jpg	www.ffpf.org/wp-content/uploads/2024/02/14-1024x576.jpg	(from https://www.ffpf.org/fr/2024/02/08/mission-ffpf-2024-jour-4/)
08:15:41	12136/12136	---M--	200	added ('OK')	image/jpeg	etag:%229a05d2-2f68-610dd77b28d50%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_3194-300x200.jpg	www.ffpf.org/wp-content/uploads/2024/02/IMG_3194-300x200.jpg	(from https://www.ffpf.org/fr/2024/02/08/mission-ffpf-2024-jour-4/)
08:15:42	14265/14265	---M--	200	added ('OK')	image/jpeg	etag:%229a06c7-37b9-610dd7bbb27dd%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_3302-200x300.jpg	www.ffpf.org/wp-content/uploads/2024/02/IMG_3302-200x300.jpg	(from https://www.ffpf.org/fr/2024/02/08/mission-ffpf-2024-jour-4/)
08:15:43	14015/14015	---M--	200	added ('OK')	image/jpeg	etag:%229a063b-36bf-610dd79a8bd45%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_3206-200x300.jpg	www.ffpf.org/wp-content/uploads/2024/02/IMG_3206-200x300.jpg	(from https://www.ffpf.org/fr/2024/02/08/mission-ffpf-2024-jour-4/)
08:15:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:15:44%20GMT	https://www.ffpf.org/fr/2024/02/08/mission-ffpf-2024-jour-4/img_3194/	www.ffpf.org/fr/2024/02/08/mission-ffpf-2024-jour-4/img_3194/index.html	(from https://www.ffpf.org/fr/2024/02/08/mission-ffpf-2024-jour-4/)
08:15:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:15:45%20GMT	https://www.ffpf.org/fr/2024/02/08/mission-ffpf-2024-jour-4/img_3302/	www.ffpf.org/fr/2024/02/08/mission-ffpf-2024-jour-4/img_3302/index.html	(from https://www.ffpf.org/fr/2024/02/08/mission-ffpf-2024-jour-4/)
08:15:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:15:46%20GMT	https://www.ffpf.org/fr/2024/02/08/mission-ffpf-2024-jour-4/img_3206/	www.ffpf.org/fr/2024/02/08/mission-ffpf-2024-jour-4/img_3206/index.html	(from https://www.ffpf.org/fr/2024/02/08/mission-ffpf-2024-jour-4/)
08:15:47	18735/18735	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:15:47%20GMT	https://www.ffpf.org/wp-json/wp/v2/posts/15652	www.ffpf.org/wp-json/wp/v2/posts/15652.json	(from https://www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/)
08:15:47	843/843	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22fafe7407de11b7672382d3f97fd36af8-br%22	https://www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/feed/	www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/feed/index.html	(from https://www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/)
08:15:49	2755/2755	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:15:49%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Ffr%2F2024%2F02%2F06%2Fmission-ffpf-2024-jour-3%2F	www.ffpf.org/wp-json/oembed/1.0/embede533.json	(from https://www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/)
08:15:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:15:50%20GMT	https://www.ffpf.org/?p=15652	www.ffpf.org/index2240.html	(from https://www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/)
08:15:51	2924/2924	---MCZ	200	added ('OK')	text/xml	date:Thu,%2018%20Apr%202024%2008:15:51%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Ffr%2F2024%2F02%2F06%2Fmission-ffpf-2024-jour-3%2F&format=xml	www.ffpf.org/wp-json/oembed/1.0/embed3889	(from https://www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/)
08:15:52	111783/111783	---M--	200	added ('OK')	image/jpeg	etag:%229a1b4a-1b4a7-610bc95a7f657%22	https://www.ffpf.org/wp-content/uploads/2024/02/11-1024x576.jpg	www.ffpf.org/wp-content/uploads/2024/02/11-1024x576.jpg	(from https://www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/)
08:15:52	12901/12901	---M--	200	added ('OK')	image/jpeg	etag:%229a1b7f-3265-610bc987dccc9%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_3074-1-300x200.jpg	www.ffpf.org/wp-content/uploads/2024/02/IMG_3074-1-300x200.jpg	(from https://www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/)
08:15:53	10084/10084	---M--	200	added ('OK')	image/jpeg	etag:%229a1b5b-2764-610bc9754f3ce%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_2831-1-300x200.jpg	www.ffpf.org/wp-content/uploads/2024/02/IMG_2831-1-300x200.jpg	(from https://www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/)
08:15:55	11784/11784	---M--	200	added ('OK')	image/jpeg	etag:%229a1b6d-2e08-610bc981496e9%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_2865-1-300x200.jpg	www.ffpf.org/wp-content/uploads/2024/02/IMG_2865-1-300x200.jpg	(from https://www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/)
08:15:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:15:56%20GMT	https://www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/img_2831-2/	www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/img_2831-2/index.html	(from https://www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/)
08:15:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:15:56%20GMT	https://www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/img_3074-2/	www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/img_3074-2/index.html	(from https://www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/)
08:15:57	8047/8047	---M--	200	added ('OK')	image/jpeg	etag:%229a1b92-1f6f-610bc9912c9cf%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_3088-2-300x200.jpg	www.ffpf.org/wp-content/uploads/2024/02/IMG_3088-2-300x200.jpg	(from https://www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/)
08:15:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:15:57%20GMT	https://www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/img_2865-2/	www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/img_2865-2/index.html	(from https://www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/)
08:15:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:15:59%20GMT	https://www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/img_3088-3/	www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/img_3088-3/index.html	(from https://www.ffpf.org/fr/2024/02/06/mission-ffpf-2024-jour-3/)
08:15:59	19378/19378	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:15:59%20GMT	https://www.ffpf.org/wp-json/wp/v2/posts/15641	www.ffpf.org/wp-json/wp/v2/posts/15641.json	(from https://www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/)
08:16:00	843/843	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22fafe7407de11b7672382d3f97fd36af8-br%22	https://www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/feed/	www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/feed/index.html	(from https://www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/)
08:16:01	2705/2705	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2008:16:01%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Ffr%2F2024%2F02%2F05%2Fmission-ffpf-2024-jour-2%2F	www.ffpf.org/wp-json/oembed/1.0/embedfbe1.json	(from https://www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/)
08:16:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:16:02%20GMT	https://www.ffpf.org/?p=15641	www.ffpf.org/index8aff.html	(from https://www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/)
08:16:03	2871/2871	---MCZ	200	added ('OK')	text/xml	date:Thu,%2018%20Apr%202024%2008:16:03%20GMT	https://www.ffpf.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ffpf.org%2Ffr%2F2024%2F02%2F05%2Fmission-ffpf-2024-jour-2%2F&format=xml	www.ffpf.org/wp-json/oembed/1.0/embedaa79	(from https://www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/)
08:16:04	116094/116094	---M--	200	added ('OK')	image/jpeg	etag:%229a05c1-1c57e-610a46cd52aeb%22	https://www.ffpf.org/wp-content/uploads/2024/02/8-1024x576.jpg	www.ffpf.org/wp-content/uploads/2024/02/8-1024x576.jpg	(from https://www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/)
08:16:04	12052/12052	---M--	200	added ('OK')	image/jpeg	etag:%229a189c-2f14-610a431893e62%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_2673-1-300x200.jpg	www.ffpf.org/wp-content/uploads/2024/02/IMG_2673-1-300x200.jpg	(from https://www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/)
08:16:05	11993/11993	---M--	200	added ('OK')	image/jpeg	etag:%229a1872-2ed9-610a42ba78561%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_2608-1-300x200.jpg	www.ffpf.org/wp-content/uploads/2024/02/IMG_2608-1-300x200.jpg	(from https://www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/)
08:16:06	13308/13308	---M--	200	added ('OK')	image/jpeg	etag:%229a1887-33fc-610a42dcd25fd%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_2626-1-300x200.jpg	www.ffpf.org/wp-content/uploads/2024/02/IMG_2626-1-300x200.jpg	(from https://www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/)
08:16:07	11159/11159	---M--	200	added ('OK')	image/jpeg	etag:%229a18c6-2b97-610a438c48d11%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_2739-1-300x203.jpg	www.ffpf.org/wp-content/uploads/2024/02/IMG_2739-1-300x203.jpg	(from https://www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/)
08:16:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:16:08%20GMT	https://www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/img_2673-2/	www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/img_2673-2/index.html	(from https://www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/)
08:16:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:16:08%20GMT	https://www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/img_2608-2/	www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/img_2608-2/index.html	(from https://www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/)
08:16:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2008:16:09%20GMT	https://www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/img_2626-2/	www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/img_2626-2/index.html	(from https://www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/)
08:16:09	12907/12907	---M--	200	added ('OK')	image/jpeg	etag:%229a18b1-326b-610a4368fe4c3%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_2680-1-300x200.jpg	www.ffpf.org/wp-content/uploads/2024/02/IMG_2680-1-300x200.jpg	(from https://www.ffpf.org/fr/2024/02/05/mission-ffpf-2024-jour-2/)
08:16:14	223357/223357	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:16:12%20GMT	https://www.ffpf.org/fr/2023/09/29/24e-diner/	www.ffpf.org/fr/2023/09/29/24e-diner/index.html	(from https://www.ffpf.org/fr/2023/09/)
08:16:15	211900/211900	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:16:13%20GMT	https://www.ffpf.org/fr/2024/02/page/2/	www.ffpf.org/fr/2024/02/page/2/index.html	(from https://www.ffpf.org/fr/2024/02/)
08:16:18	220109/220109	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:16:16%20GMT	https://www.ffpf.org/fr/2023/06/23/15591/	www.ffpf.org/fr/2023/06/23/15591/index.html	(from https://www.ffpf.org/fr/2023/06/)
08:16:20	225417/225417	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:16:18%20GMT	https://www.ffpf.org/fr/2023/05/15/le-24e-diner-annuel-souper-annuel-de-la-fondation-freedom-from-poverty-samedi-11-novembre-2023/	www.ffpf.org/fr/2023/05/15/le-24e-diner-annuel-souper-annuel-de-la-fondation-freedom-from-poverty-samedi-11-novembre-2023/index.html	(from https://www.ffpf.org/fr/2023/05/)
08:16:22	226455/226455	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:16:21%20GMT	https://www.ffpf.org/fr/2022/09/28/23-e-edition-du-souper-benefice-annuel-de-la-fondation-pour-la-liberation-de-la-pauvrete-samedi-le-5-novembre-2022/	www.ffpf.org/fr/2022/09/28/23-e-edition-du-souper-benefice-annuel-de-la-fondation-pour-la-liberation-de-la-pauvrete-samedi-le-5-novembre-2022/index.html	(from https://www.ffpf.org/fr/2022/09/)
08:16:25	225737/225737	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:16:23%20GMT	https://www.ffpf.org/fr/2020/11/17/la-mission-subhash-khanna-2020/	www.ffpf.org/fr/2020/11/17/la-mission-subhash-khanna-2020/index.html	(from https://www.ffpf.org/fr/2020/11/)
08:16:27	224097/224097	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:16:25%20GMT	https://www.ffpf.org/fr/2020/11/12/23e-diner-annuel-de-collecte-de-fonds-de-la-freedom-from-poverty-foundation/	www.ffpf.org/fr/2020/11/12/23e-diner-annuel-de-collecte-de-fonds-de-la-freedom-from-poverty-foundation/index.html	(from https://www.ffpf.org/fr/2020/11/)
08:16:30	230231/230231	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:16:27%20GMT	https://www.ffpf.org/fr/2020/11/12/22e-edition-annuelle-de-la-freedom-from-poverty-foundation-diner-de-collecte-de-fonds/	www.ffpf.org/fr/2020/11/12/22e-edition-annuelle-de-la-freedom-from-poverty-foundation-diner-de-collecte-de-fonds/index.html	(from https://www.ffpf.org/fr/2020/11/)
08:16:31	231259/231259	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:16:29%20GMT	https://www.ffpf.org/fr/2019/09/29/mission-a-venir-fevrier-2020/	www.ffpf.org/fr/2019/09/29/mission-a-venir-fevrier-2020/index.html	(from https://www.ffpf.org/fr/2019/09/)
08:16:34	224735/224735	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:16:32%20GMT	https://www.ffpf.org/fr/2019/09/28/activite-de-financement-2/	www.ffpf.org/fr/2019/09/28/activite-de-financement-2/index.html	(from https://www.ffpf.org/fr/2019/09/)
08:16:35	221300/221300	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:16:33%20GMT	https://www.ffpf.org/fr/2018/11/27/activite-de-financement/	www.ffpf.org/fr/2018/11/27/activite-de-financement/index.html	(from https://www.ffpf.org/fr/2018/11/)
08:16:38	277006/277006	---M--	200	added ('OK')	image/jpeg	etag:%229a0ca6-43a0e-6111be09f140e%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_3532-1-scaled.jpg	www.ffpf.org/fr/2024/02/09/ffpf-mission-jour-6-2024/img_3532-2/index.html	(from https://www.ffpf.org/fr/2024/02/09/ffpf-mission-jour-6-2024/)
08:16:38	289399/289399	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2008:16:36%20GMT	https://www.ffpf.org/fr/2018/11/27/mission-a-venir-decembre-2018/	www.ffpf.org/fr/2018/11/27/mission-a-venir-decembre-2018/index.html	(from https://www.ffpf.org/fr/2018/11/)
08:16:41	367232/367232	---M--	200	added ('OK')	image/jpeg	etag:%229a0c26-59a80-6111bdca73e8a%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_3545-1-scaled.jpg	www.ffpf.org/fr/2024/02/09/ffpf-mission-jour-6-2024/img_3545-2/index.html	(from https://www.ffpf.org/fr/2024/02/09/ffpf-mission-jour-6-2024/)
08:16:42	329095/329095	---M--	200	added ('OK')	image/jpeg	etag:%229a0c55-50587-6111bdea6bd52%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_3978-1-scaled.jpg	www.ffpf.org/fr/2024/02/09/ffpf-mission-jour-6-2024/img_3978-2/index.html	(from https://www.ffpf.org/fr/2024/02/09/ffpf-mission-jour-6-2024/)
08:16:44	263896/263896	---M--	200	added ('OK')	image/jpeg	etag:%229a06f4-406d8-610f0409e0a53%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_2621-scaled.jpg	www.ffpf.org/fr/2024/02/09/ffpf-mission-jour-5-2024/img_2621/index.html	(from https://www.ffpf.org/fr/2024/02/09/ffpf-mission-jour-5-2024/)
08:16:45	372850/372850	---M--	200	added ('OK')	image/jpeg	etag:%229a0ce4-5b072-6111be28d9ef2%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_3710-1-scaled.jpg	www.ffpf.org/fr/2024/02/09/ffpf-mission-jour-6-2024/img_3710-2/index.html	(from https://www.ffpf.org/fr/2024/02/09/ffpf-mission-jour-6-2024/)
08:16:48	357490/357490	---M--	200	added ('OK')	image/jpeg	etag:%229a087e-57472-610f04480c56b%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_3472-scaled.jpg	www.ffpf.org/fr/2024/02/09/ffpf-mission-jour-5-2024/img_3472/index.html	(from https://www.ffpf.org/fr/2024/02/09/ffpf-mission-jour-5-2024/)
08:16:48	323027/323027	---M--	200	added ('OK')	image/jpeg	etag:%229a07c6-4edd3-610f04295dc3c%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_3427-scaled.jpg	www.ffpf.org/fr/2024/02/09/ffpf-mission-jour-5-2024/img_3427/index.html	(from https://www.ffpf.org/fr/2024/02/09/ffpf-mission-jour-5-2024/)
08:16:52	298857/298857	---M--	200	added ('OK')	image/jpeg	etag:%229a07d9-48f69-610dd8b908f03%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_3194-1-scaled.jpg	www.ffpf.org/2024/02/08/feb-7-2024/img_3194-2/index.html	(from https://www.ffpf.org/2024/02/08/feb-7-2024/)
08:16:52	489746/489746	---M--	200	added ('OK')	image/jpeg	etag:%229a0a0d-77912-610f0c409a825%22	https://www.ffpf.org/wp-content/uploads/2024/02/Janila-2024-02-09-09_52_28.jpeg	www.ffpf.org/fr/2024/02/09/ffpf-mission-jour-5-2024/janila-2024-02-09-09_52_28/index.html	(from https://www.ffpf.org/fr/2024/02/09/ffpf-mission-jour-5-2024/)
08:16:55	346487/346487	---M--	200	added ('OK')	image/jpeg	etag:%229a080b-54977-610dd8d7267e1%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_3206-1-scaled.jpg	www.ffpf.org/2024/02/08/feb-7-2024/img_3206-2/index.html	(from https://www.ffpf.org/2024/02/08/feb-7-2024/)
08:16:56	335077/335077	---M--	200	added ('OK')	image/jpeg	etag:%229a0838-51ce5-610dd8f8320e0%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_3302-1-scaled.jpg	www.ffpf.org/2024/02/08/feb-7-2024/img_3302-2/index.html	(from https://www.ffpf.org/2024/02/08/feb-7-2024/)
08:16:57	107467/107467	---M--	200	added ('OK')	image/jpeg	etag:%229a0a4c-1a3cb-610bc807262c4%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_2865.jpg	www.ffpf.org/2024/02/06/feb-6-2024/img_2865/index.html	(from https://www.ffpf.org/2024/02/06/feb-6-2024/)
08:16:57	233296/233296	---M--	200	added ('OK')	image/jpeg	etag:%229a1b34-38f50-610bc83abba22%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_3088-1-scaled.jpg	www.ffpf.org/2024/02/06/feb-6-2024/img_3088-2/index.html	(from https://www.ffpf.org/2024/02/06/feb-6-2024/)
08:16:59	81484/81484	---M--	200	added ('OK')	image/jpeg	etag:%229a0863-13e4c-610bc7ff69ed7%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_2831.jpg	www.ffpf.org/2024/02/06/feb-6-2024/img_2831/index.html	(from https://www.ffpf.org/2024/02/06/feb-6-2024/)
08:16:59	109429/109429	---M--	200	added ('OK')	image/jpeg	etag:%229a1b0c-1ab75-610bc80e18449%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_3074.jpg	www.ffpf.org/2024/02/06/feb-6-2024/img_3074/index.html	(from https://www.ffpf.org/2024/02/06/feb-6-2024/)
08:17:02	318964/318964	---M--	200	added ('OK')	image/jpeg	etag:%229a1808-4ddf4-610a4085e92dc%22	https://www.ffpf.org/wp-content/uploads/2024/02/IMG_2608-scaled.jpg	www.ffpf.org/2024/02/05/feb-5-2024/img_2608/index.html	(from https://www.ffpf.org/2024/02/05/feb-5-2024/)
